h,size,length,basicity_avg,hydrophobicity_avg,helicity_avg,mutation stability_avg,basicity_var,hydrophobicity_var,helicity_var,mutation stability_var,pgen_avg,pgen_var
0.08333333333333333,2,12,209.8035714285714,-0.6157142857142857,1.0317857142857143,22.892857142857142,0.009209183673469443,0.1489020408163265,3.086734693877407e-05,5.165816326530615,1.3225631519558173e-07,4.686075739938694e-15
0.08333333333333333,2,12,209.2464285714285,0.6057142857142856,1.1096428571428572,20.714285714285715,0.0716581632653241,0.003922448979591838,5.7397959183671874e-05,0.010204081632653243,3.612588153346237e-13,2.6097357149469048e-25
0.10927317703826107,4,12,210.3017857142857,-0.3394642857142857,1.0739285714285716,21.42857142857143,1.01977465986395,0.022694005102040823,7.295918367346713e-05,0.9965986394557814,3.603617299715063e-08,1.1465236917292603e-15
0.10834456028942463,6,12,210.4583333333333,-1.4490476190476194,1.0202380952380954,19.107142857142858,0.17982482993196805,0.2562613605442178,0.0002187074829931986,0.6770408163265303,4.087805225687374e-07,2.126517369987055e-13
0.11251571772338766,13,12,209.3972527472527,-0.8637912087912086,1.0659890109890109,22.043956043956044,0.7903277080062804,0.10207443746729451,0.0003772566718995291,0.9936551543694397,1.2085393921973e-07,1.1634549443817452e-14
0.13167443682683314,9,12,209.28095238095233,-0.4846825396825396,1.0644444444444443,21.880952380952383,0.3828061224489816,0.23028419784580478,0.0018619614512471597,0.7448979591836715,1.2548917234228697e-07,2.5317440438246378e-14
0.08333333333333333,2,12,209.8321428571428,0.06464285714285717,1.0728571428571427,21.607142857142858,0.013494897959180805,0.014816581632653062,8.265306122449034e-05,1.125,8.564312868819376e-09,3.40527805972276e-19
0.07692307692307693,2,13,210.4633333333333,-1.4196666666666666,1.0230000000000001,21.200000000000003,0.03042222222222297,0.026757555555555545,1.80000000000007e-05,0.43555555555555414,2.3354535613540673e-08,5.251017924395915e-16
0.06666666666666667,2,15,208.9764705882353,-0.8932352941176471,1.046470588235294,21.176470588235293,0.062283737024228535,0.06932335640138415,2.4913494809689502e-05,0.17301038062283614,1.2661399325761542e-09,3.459010221153814e-19
0.07692307692307693,2,13,208.99333333333334,-0.4206666666666668,1.0756666666666668,19.033333333333335,0.02568888888889048,0.008711999999999972,2.2222222222224728e-07,0.5,2.0960603091357414e-08,1.1953811659112064e-17
0.08333333333333333,2,12,208.97499999999997,-0.3985714285714287,1.0782142857142856,20.857142857142858,0.013494897959176137,0.020866326530612225,2.295918367346875e-06,0.04081632653061196,1.2472190154207316e-08,4.362694572641088e-19
0.08913540989010693,3,13,208.96,-0.6677777777777779,1.0726666666666667,20.622222222222224,0.0257333333333302,0.10559525925925925,0.000600444444444456,0.5970370370370368,8.965748890023745e-08,5.414629627691499e-17
0.07142857142857142,2,14,208.36874999999998,-0.6221874999999999,1.084375,21.9375,0.025312500000001917,0.17001738281250003,0.001012499999999997,0.1953125,2.0682963450271868e-08,5.264690117972193e-16
0.08913540989010693,3,13,208.5222222222222,-0.4711111111111112,1.102,20.666666666666668,2.0016148148147646,0.03389081481481475,6.577777777778016e-05,0.44444444444444425,8.169276566450573e-08,1.4378195908844904e-15
0.08913540989010693,3,13,210.6733333333333,-1.224,1.0253333333333334,18.688888888888886,0.16591111111110762,0.03875377777777773,0.00022711111111110936,0.36592592592592477,1.228568113779467e-07,1.3395950661392344e-14
0.07692307692307693,2,13,209.20333333333332,0.6426666666666667,1.1183333333333332,22.200000000000003,0.20908888888888533,0.04950755555555557,6.422222222222318e-05,3.919999999999997,1.0414575129532695e-08,7.827584600400484e-17
0.07692307692307693,2,13,213.5666666666666,-0.9253333333333333,1.0169999999999997,19.4,0.05119999999999782,0.20822755555555558,0.00112022222222222,0.43555555555555414,4.263841092486047e-09,8.809167624547554e-18
0.07142857142857142,2,14,212.765625,-2.2446875,0.9575,17.59375,0.3250195312499817,0.0063986328125000165,0.00017578124999999772,0.439453125,3.4249546678538242e-09,1.154082443488466e-17
0.07692307692307693,2,13,210.4233333333333,-0.33566666666666667,1.056,20.466666666666665,1.7797555555555356,0.07449799999999997,0.00022755555555555517,0.0,1.4003200840729775e-08,8.625781699515078e-17
0.10990537196771714,6,12,210.86666666666665,-1.249404761904762,1.0202380952380954,18.69047619047619,0.16544217687075818,0.12504824829931976,0.0005215646258503373,0.8217687074829924,1.3645884497124232e-07,2.6951632056127836e-14
0.09656336071428251,3,12,209.14523809523806,-0.7321428571428572,1.0526190476190476,21.30952380952381,0.013792517006808785,0.012209693877551006,0.00014098639455782145,0.0017006802721088738,1.524721137489547e-08,1.2834754320823035e-16
0.0963032551857972,4,12,212.19999999999996,-1.9044642857142857,0.9875,17.607142857142858,0.7374829931972755,0.07129400510204083,0.0001579931972789121,0.3554421768707503,5.347615020267509e-07,1.796743908364584e-13
0.08276859489795643,3,14,211.93541666666667,-0.8991666666666666,1.023125,18.5625,0.047708333333327496,0.07102981770833333,0.00020429687499999973,0.203125,9.659862705593702e-09,1.082510588886889e-18
0.07692307692307693,3,13,213.4822222222222,-0.5742222222222222,1.0359999999999998,20.133333333333336,0.011614814814812384,0.08203125925925932,0.00012044444444444505,0.8533333333333321,8.158461992746582e-09,8.778961819959613e-17
0.08333333333333333,3,12,213.68333333333328,0.43857142857142856,1.1042857142857143,26.357142857142858,1.1276700680272083,0.08081785714285718,0.000157653061224493,1.0153061224489794,4.806954356663707e-11,3.575479181959283e-21
0.08333333333333333,2,12,209.9178571428571,-1.442142857142857,1.0150000000000001,20.0,0.015943877551015697,0.00014693877551020761,1.020408163265172e-06,0.010204081632653496,3.479562869071694e-08,1.4942229590721382e-15
0.13298366261564631,9,12,209.8769841269841,-0.458968253968254,1.0483333333333331,22.230158730158728,0.1996782879818606,0.09191468253968253,0.0006397959183673488,1.0660430839002277,3.421741960188855e-07,1.0639817415594881e-13
0.08913540989010693,3,13,211.46888888888884,-1.4384444444444444,1.011111111111111,20.222222222222225,3.6716592592593216,0.0004241481481481511,6.23703703703704e-05,0.1170370370370373,1.3048261521436104e-08,1.0590039884644231e-16
0.06666666666666667,2,15,210.6235294117647,-0.19705882352941176,1.0108823529411766,22.823529411764703,0.03986159169549743,0.16211487889273354,0.0008721453287197249,0.3391003460207603,9.463032811996366e-11,5.037512729380144e-22
0.07692307692307693,2,13,210.42666666666668,-0.4756666666666665,1.072,19.466666666666665,0.09680000000001776,1.800000000000003e-05,3.5555555555556605e-06,0.0,5.123197027039133e-08,7.180852721314272e-16
0.0625,2,16,212.31111111111107,-0.18333333333333335,1.0763888888888893,23.583333333333336,1.3338888888888998,9.876543209876486e-06,3.858024691358306e-06,0.07561728395061813,8.943356508696374e-14,1.5922094823099167e-26
