h,size,length,basicity_avg,hydrophobicity_avg,helicity_avg,mutation stability_avg,basicity_var,hydrophobicity_var,helicity_var,mutation stability_var,pgen_avg,pgen_var
0.11435471558997222,6,11,209.46923076923073,-0.43179487179487186,1.0426923076923076,21.602564102564102,0.12714792899408425,0.0960328205128205,0.00010739644970414128,1.6767258382642989,8.210922887402323e-08,5.588279747176393e-15
0.1352617385362252,16,12,209.59464285714284,-0.14687499999999998,1.0813392857142856,20.129464285714285,0.5842006802720989,0.07618788265306121,0.00040869897959183585,1.6947066326530609,3.7103135912191055e-07,9.700033680425315e-14
0.10995995420583597,5,12,209.95714285714286,-0.43185714285714283,1.0705714285714285,18.642857142857142,0.6571428571428795,0.03062974489795916,1.6173469387754938e-05,0.551020408163264,1.7912211232373495e-07,1.3852455300729031e-14
0.15137391163920208,36,11,210.22713675213672,-0.29544871794871796,1.0480341880341877,22.29059829059829,1.028738752700286,0.18646716398985624,0.001050936414013333,1.2615760308068005,9.334416338066712e-07,9.319251303456346e-13
0.13843278187218827,5,9,211.16181818181818,0.092,1.0505454545454544,19.29090909090909,1.2541074380165385,0.3009071900826446,0.000630000000000003,0.8611570247933841,2.464196185711466e-07,2.004997119408923e-14
0.1862403345867601,66,9,210.42561983471072,-0.10480716253443526,1.048099173553719,21.056473829201103,0.8333983702248038,0.17816240979406267,0.0005308512974628681,2.728738754358587,7.516690170472626e-07,9.383977841195861e-13
0.08333333333333333,2,12,211.22142857142853,-0.4903571428571428,1.0253571428571426,21.642857142857142,2.388673469387781,0.021900255102040814,0.0002145408163265277,0.04081632653061196,2.507804482836947e-08,3.425372230406907e-16
0.13843278187218827,5,9,210.84,0.46854545454545454,1.046,23.454545454545457,0.25754545454544253,0.14347752066115702,0.0007680165289256182,2.9132231404958637,5.412738219100156e-07,1.614385377350071e-13
0.1241707258419184,8,12,209.4848214285714,0.14267857142857138,1.0831249999999997,22.035714285714285,0.06426293731778787,0.09844894314868809,0.00015902879008746184,0.36005830903790104,1.46645936141046e-07,2.5740604113280743e-14
0.16708524575016273,19,10,210.6144736842105,-0.3881578947368421,1.053157894736842,20.92982456140351,1.507629954515924,0.2302289026965562,0.00030320825211176236,0.7548326835607548,6.567629510364151e-07,5.52654645022616e-13
0.14980536141026282,80,11,209.8969230769231,0.028490384615384605,1.079826923076923,20.275,1.1094518762639445,0.17705709600404462,0.0005257130552018595,2.6405175642274,3.625282919660335e-07,1.7586183033846488e-13
0.12111248243301065,29,12,212.9083743842364,-0.3023399014778325,1.019950738916256,21.03940886699507,0.7422342163466528,0.12319722655071878,0.00038953830300593196,1.3362194631547213,4.4478256396518184e-08,1.2866890445038426e-14
0.09488724032110117,5,12,209.71857142857138,-0.04685714285714289,1.0767142857142855,21.185714285714287,0.18652040816326415,0.06436265306122449,0.00011647959183673552,0.027040816326530145,2.996972017309592e-07,9.249427839725139e-14
0.11587603285713902,3,10,210.25277777777774,-0.11638888888888894,1.0844444444444443,24.38888888888889,3.6254398148147753,0.0025516203703703703,0.00012870370370370398,0.5648148148148149,1.4563908486300017e-07,1.7734934359174724e-14
0.15049214012748174,31,11,209.80272952853593,-0.4302481389578164,1.0572952853598014,20.05210918114144,0.7059982184895314,0.13061705669020804,0.00043608958452631057,1.096010689062797,3.333732443496578e-07,1.1466831517029489e-13
0.13843278187218827,5,9,209.2690909090909,0.7636363636363634,1.108,24.563636363636363,1.6302314049586584,0.05947231404958672,0.0001559504132231403,1.9107438016528921,3.2714466228032537e-07,3.595072133537056e-14
0.14037485890177506,22,12,209.85259740259735,-0.6814935064935065,1.0620454545454545,19.88961038961039,1.4269754395264511,0.16122463115116176,0.0003441348617369015,0.5780987719763226,2.792900903843129e-07,7.030399739234748e-14
0.16060926442231138,15,10,209.51499999999996,0.46588888888888885,1.0907222222222221,23.67222222222222,0.9371051587301553,0.13085093915343912,0.00040792328042327984,1.2445105820105806,3.1526957176028727e-07,8.36749295610264e-14
0.1,2,10,212.0083333333333,0.24333333333333337,1.060833333333333,19.958333333333332,0.03555555555555151,0.07347222222222219,5.555555555556922e-06,1.53125,5.432969171918445e-08,1.433903383042072e-15
0.11877941785297538,6,11,209.3358974358974,-0.04615384615384623,1.092051282051282,22.935897435897434,0.9554003944772983,0.10908260355029586,0.00048773175542406123,0.20690335305720048,2.507464626469409e-07,9.181441634033268e-14
0.1359393605826177,11,12,209.50649350649348,-0.1275974025974026,1.0726623376623374,22.305194805194805,0.2330454545454464,0.0799293135435992,0.00034031539888682743,1.126623376623376,2.1560179703657452e-07,7.587056024123092e-14
0.08333333333333333,2,12,210.4535714285714,-0.24071428571428571,1.0639285714285713,18.07142857142857,0.01594387755102331,0.003552040816326521,1.2500000000001132e-05,0.040816326530612464,5.716447272903793e-09,1.74509735053246e-17
0.12107910043685165,10,11,209.5207692307692,-0.44584615384615384,1.0722307692307693,22.069230769230767,0.8532419460880942,0.1957591321499013,0.00042570019723866,2.3043392504930966,4.1970386815030714e-07,1.0708479095131588e-13
0.11587603285713902,3,10,212.7194444444444,-0.05944444444444439,1.030833333333333,22.166666666666668,0.04655092592593452,0.02451759259259259,5.2083333333334584e-05,0.6319444444444412,1.6117594940913477e-07,1.5870406161932064e-14
0.09090909090909091,2,11,209.85,-0.1080769230769231,1.083076923076923,20.846153846153847,1.8937573964496803,0.008449999999999994,5.79881656804732e-05,0.10650887573964421,2.4325354600725595e-08,1.0441321731010977e-15
0.17498862363006593,16,9,211.35738636363635,-0.19465909090909086,1.0577272727272726,19.96590909090909,4.731886707989044,0.02688461432506887,0.0003379614325068855,1.0588154269972447,6.440135467610618e-07,4.3828508186739186e-13
